1.6,3035,4,2,4,4,2,4,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.4727272727272727,0.2545454545454545,0.4727272727272727,0
1.5818181818181818,3031,4,2,4,4,2,4,0.21839080459770116,0.20689655172413793,0.19540229885057472,0.4727272727272727,0.23636363636363636,0.45454545454545453,0
1.6181818181818182,3104,4,2,4,4,2,4,0.19101123595505617,0.20224719101123595,0.20224719101123595,0.4727272727272727,0.2545454545454545,0.43636363636363634,0
1.5818181818181818,3067,4,2,4,4,2,4,0.19540229885057472,0.20689655172413793,0.19540229885057472,0.4909090909090909,0.23636363636363636,0.43636363636363634,0
1.6,3112,4,3,4,4,2,4,0.19318181818181818,0.19318181818181818,0.18181818181818182,0.4727272727272727,0.2545454545454545,0.4727272727272727,0
1.5818181818181818,3096,4,3,4,4,2,4,0.19540229885057472,0.19540229885057472,0.1839080459770115,0.45454545454545453,0.21818181818181817,0.41818181818181815,0
1.6111111111111112,2974,4,2,4,4,2,4,0.19540229885057472,0.19540229885057472,0.20689655172413793,0.4444444444444444,0.24074074074074073,0.42592592592592593,0
1.5636363636363637,3022,4,2,4,4,2,4,0.20930232558139536,0.20930232558139536,0.22093023255813954,0.45454545454545453,0.21818181818181817,0.45454545454545453,0
1.6,3063,4,2,4,4,2,4,0.20454545454545456,0.20454545454545456,0.19318181818181818,0.4727272727272727,0.23636363636363636,0.43636363636363634,0
1.5818181818181818,3030,4,3,4,4,2,4,0.20689655172413793,0.20689655172413793,0.20689655172413793,0.4727272727272727,0.2545454545454545,0.4727272727272727,0
1.6,3042,4,2,4,4,2,4,0.19318181818181818,0.2159090909090909,0.20454545454545456,0.4909090909090909,0.2545454545454545,0.45454545454545453,0
1.6,3049,4,2,4,4,2,4,0.19318181818181818,0.20454545454545456,0.20454545454545456,0.4727272727272727,0.23636363636363636,0.45454545454545453,0
1.5818181818181818,3029,4,2,4,4,2,4,0.20689655172413793,0.20689655172413793,0.21839080459770116,0.4727272727272727,0.21818181818181817,0.45454545454545453,0
